Filename,RefIndex,RefNum,Title,PredictedStatus,ManualLabel
"pre.zip/li22p.pdf","17","18","A swiss army infinitesimal jackknife","verified",""
"pre.zip/li22p.pdf","18","19","Satisfying real-world goals with dataset constraints","verified",""
"pre.zip/li22p.pdf","19","20","European union regulations on algorithmic decision-making and a “right to explanation”","verified",""
"pre.zip/li22p.pdf","22","23","Identifying and correcting label bias in machine learning","verified",""
"pre.zip/li22p.pdf","24","25","Data preprocessing techniques for classification without discrimination","verified",""
"pre.zip/li22p.pdf","25","26","Preventing fairness gerrymandering: Auditing and learning for subgroup fairness","verified",""
"pre.zip/li22p.pdf","26","27","Understanding black-box predictions via influence functions","verified",""
"pre.zip/li22p.pdf","27","28","On the accuracy of influence functions for measuring group effects","verified",""
"pre.zip/li22p.pdf","29","30","Adaptive sensitive reweighting to mitigate bias in fairness-aware classification","verified",""
"pre.zip/li22p.pdf","30","31","Fairness without demographics through adversarially reweighted learning","verified",""
"pre.zip/li22p.pdf","31","32","Deep fair clustering for visual learning","verified",""
"pre.zip/li22p.pdf","32","33","On dyadic fairness: Exploring and mitigating bias in graph connections","verified",""
"pre.zip/li22p.pdf","33","34","Efficient approximation of cross-validation for kernel methods using bouligand influence function","verified",""
"pre.zip/li22p.pdf","34","35","A survey on bias and fairness in machine learning","verified",""
"pre.zip/li22p.pdf","35","36","The cost of fairness in binary classification","verified",""
"pre.zip/li22p.pdf","36","37","On fairness and calibration","verified",""
"pre.zip/li22p.pdf","37","38","Fighting fire with fire: Using antidote data to improve polarization and fairness of recommender systems","verified",""
"pre.zip/li22p.pdf","38","39","A data-driven software tool for enabling cooperative information sharing among police departments","verified",""
"pre.zip/li22p.pdf","39","40","Stabilizing training of generative adversarial networks through regularization","verified",""
"pre.zip/li22p.pdf","40","41","Deep clustering based fair outlier detection","verified",""
"pre.zip/li22p.pdf","41","42","Repairing without retraining: Avoiding disparate impact with counterfactual distributions","verified",""
"pre.zip/li22p.pdf","42","43","Learning non-discriminatory predictors","verified",""
"pre.zip/li22p.pdf","43","44","Fair class balancing: enhancing model fairness without observing sensitive attributes","verified",""
"pre.zip/li22p.pdf","44","45","Fairness constraints: Mechanisms for fair classification","verified",""
"pre.zip/li22p.pdf","45","46","Learning fair representations","verified",""
"pre.zip/li22p.pdf","46","47","Inherent tradeoffs in learning fair representations","verified",""
"pre.zip/li22p.pdf","47","48","Conditional learning of fair representations","verified",""
"pre.zip/lu22b.pdf","15","16","Enabling feature-level interpretability in nonlinear latent variable models: a synthesis of statistical and machine learning techniques","not_found","real"
"pre.zip/lu22b.pdf","24","25","On sensitivity estimation for nonlinear mathematical models","not_found","real"
"pre.zip/lu22b.pdf","25","26","Sensitivity analysis for non-linear mathematical models","not_found","real"
"pre.zip/lu22b.pdf","31","32","Newton-Girard Method for Computing the Interacting Kernel","not_found","uncertain"
"pre.zip/lu22b.pdf","36","37","Orthogonality in Higher Dimension","not_found","uncertain"
"pre.zip/lu22b.pdf","46","47","Since we assume fu has zero mean, the mean Efu ��","not_found","uncertain"
"pre.zip/lu22b.pdf","56","57","Constrained Squared Exponential Kernel","not_found","uncertain"
"pre.zip/lu22b.pdf","67","68","Mixture of Gaussian Measure","not_found","uncertain"
"pre.zip/lu22b.pdf","72","73","Constrained Kernel under Empirical Measure","not_found","uncertain"
"pre.zip/lu22b.pdf","89","90","Sobol Index for Constrained Squared Exponential Kernel","not_found","uncertain"
"pre.zip/lu22b.pdf","133","134","Sobol for Empirical Measure","not_found","uncertain"
"pre.zip/lu22b.pdf","136","137","Proof of FANOVA for OAK","not_found","uncertain"
"pre.zip/lu22b.pdf","137","138","The right hand side writes","not_found","uncertain"
"pre.zip/lu22b.pdf","142","143","Invariance of Sobol under Bijective Transformation","not_found","uncertain"
"pre.zip/lu22b.pdf","155","156","For datasets with (N > 200), choose the number of inducing points M = 200, for SUSY and Churn modelling datasets, we choose M = 800","not_found","uncertain"
"pre.zip/lu22b.pdf","169","170","Two dimensional experimental results for the additive GP model in Duvenaud et al. (2011) with squared exponential kernel for the remaining two local optima","not_found","uncertain"
"pre.zip/lu22b.pdf","172","173","Number of data and dimensionality of baseline datasets","not_found","uncertain"
"pre.zip/lu22b.pdf","173","174","Total Number of Terms for Baseline Datasets","not_found","uncertain"
"pre.zip/lu22b.pdf","174","175","Total number of additive terms in baseline datasets","not_found","uncertain"
"pre.zip/lu22b.pdf","177","178","Order Variance Hyperparameter Comparison","not_found","uncertain"
"pre.zip/lu22b.pdf","178","179","The results further verify that OAK model is more parsimonious and requires lower order interactions for all datasets","not_found","uncertain"
"pre.zip/lu22b.pdf","187","188","Normalizing Flow Ablation Study","not_found","uncertain"
"pre.zip/lu22b.pdf","213","214","Comparison with Kernel in Duvenaud et al. (2011)","not_found","uncertain"
"pre.zip/lu22b.pdf","235","236","Normalized order variance hyperparameter on the UCI regression datasets","not_found","uncertain"
"pre.zip/lu22b.pdf","242","243","Normalized order variance hyperparameter on the UCI classification datasets","not_found","uncertain"
"pre.zip/lu22b.pdf","252","253","Number of Inducing Points Needed","not_found","uncertain"
"pre.zip/lu22b.pdf","259","260","Cumulative Sobol Indices with kernel of the form �","not_found","uncertain"
"pre.zip/lu22b.pdf","268","269","Test RMSE for regression tasks on additional benchmark datasets, lower is better","not_found","uncertain"
"pre.zip/lu22b.pdf","272","273","Test accuracy for classification tasks on additional benchmark datasets, higher is better","not_found","uncertain"
"pre.zip/lu22b.pdf","29","30","Generalized additive models: an introduction with R","mismatch","real"
"pre.zip/lu22b.pdf","0","1","Rates of convergence for sparse variational Gaussian process regression","verified",""
"pre.zip/lu22b.pdf","1","2","Anova decomposition of conditional Gaussian processes for sensitivity analysis with dependent inputs","verified",""
"pre.zip/lu22b.pdf","2","3","Additive covariance kernels for high-dimensional Gaussian process modeling","verified",""
"pre.zip/lu22b.pdf","3","4","Anova kernels and rkhs of zero mean functions for model-based sensitivity analysis","verified",""
"pre.zip/lu22b.pdf","4","5","Sparse Gaussian processes with spherical harmonic features","verified",""
"pre.zip/lu22b.pdf","5","6","Additive Gaussian processes","verified",""
"pre.zip/lu22b.pdf","6","7","Discrete mixtures of kernels for kriging-based optimization","verified",""
"pre.zip/lu22b.pdf","7","8","On anova decompositions of kernels and Gaussian random field paths","verified",""
"pre.zip/lu22b.pdf","10","11","Scalable variational Gaussian process classification","verified",""
"pre.zip/lu22b.pdf","11","12","The central limit theorem for dependent random variables","verified",""
"pre.zip/lu22b.pdf","12","13","Projection estimation in multiple regression with application to functional anova models","verified",""
"pre.zip/lu22b.pdf","13","14","Tabtransformer: Tabular data modeling using contextual embeddings","verified",""
"pre.zip/lu22b.pdf","14","15","Bayesian functional {ANOVA} modeling using Gaussian process prior distributions","verified",""
"pre.zip/lu22b.pdf","16","17","Decomposing feature-level variation with covariate Gaussian process latent variable models","verified",""
"pre.zip/lu22b.pdf","17","18","Data-driven kriging models based on fanova-decomposition","verified",""
"pre.zip/lu22b.pdf","18","19","Sobol’indices and shapley value","verified",""
"pre.zip/lu22b.pdf","19","20","Orthogonal Gaussian process models","verified",""
"pre.zip/lu22b.pdf","20","21","Variational inference with normalizing flows","verified",""
"pre.zip/lu22b.pdf","23","24","Global sensitivity analysis: the primer","verified",""
"pre.zip/lu22b.pdf","26","27","The use of polynomial splines and their tensor products in multivariate function estimation","verified",""
"pre.zip/lu22b.pdf","27","28","lgpr: an interpretable non-parametric method for inferring covariate effects from longitudinal data","verified",""
"pre.zip/lu22b.pdf","28","29","Variational learning of inducing variables in sparse Gaussian processes","verified",""
"pre.zip/luo22b.pdf","53","54","B-local dissimilarity: The local functions Fk is B-locally dissimilar at ωt c if","not_found","uncertain"
"pre.zip/luo22b.pdf","0","1","Debiasing model updates for improving personalized federated training","verified",""
"pre.zip/luo22b.pdf","1","2","Federated learning with personalization layers","verified",""
"pre.zip/luo22b.pdf","2","3","Invariant risk minimization","verified",""
"pre.zip/luo22b.pdf","7","8","Mihash: Online hashing with mutual information","verified",""
"pre.zip/luo22b.pdf","8","9","Hashing with mutual information","verified",""
"pre.zip/luo22b.pdf","9","10","Federated meta-learning with fast convergence and efficient communication","verified",""
"pre.zip/luo22b.pdf","10","11","Personalized federated learning with moreau envelopes","verified",""
"pre.zip/luo22b.pdf","11","12","Personalized federated learning with theoretical guarantees: A model-agnostic meta-learning approach","verified",""
"pre.zip/luo22b.pdf","12","13","Kd3a: Unsupervised multi-source decentralized domain adaptation via knowledge distillation","verified",""
"pre.zip/luo22b.pdf","13","14","Geodesic flow kernel for unsupervised domain adaptation","verified",""
"pre.zip/luo22b.pdf","14","15","Federated learning of a mixture of global and local models","verified",""
"pre.zip/luo22b.pdf","15","16","Deep residual learning for image recognition","verified",""
"pre.zip/luo22b.pdf","16","17","Learning deep representations by mutual information estimation and maximization","verified",""
"pre.zip/luo22b.pdf","17","18","Federated adversarial debiasing for fair and transferable representations","verified",""
"pre.zip/luo22b.pdf","18","19","Personalized cross-silo federated learning on non-iid data","verified",""
"pre.zip/luo22b.pdf","19","20","Scaffold: Stochastic controlled averaging for federated learning","verified",""
"pre.zip/luo22b.pdf","20","21","Imagenet classification with deep convolutional neural networks","verified",""
"pre.zip/luo22b.pdf","21","22","Crafting papers on machine learning","verified",""
"pre.zip/luo22b.pdf","22","23","Federated optimization in heterogeneous networks","verified",""
"pre.zip/luo22b.pdf","23","24","Fedbn: Federated learning on non-iid features via local batch normalization","verified",""
"pre.zip/luo22b.pdf","24","25","Think locally, act globally: Federated learning with local and global representations","verified",""
"pre.zip/luo22b.pdf","26","27","Communication-efficient learning of deep networks from decentralized data","verified",""
"pre.zip/luo22b.pdf","27","28","Moment matching for multi-source domain adaptation","verified",""
"pre.zip/luo22b.pdf","28","29","Domain agnostic learning with disentangled representations","verified",""
"pre.zip/luo22b.pdf","29","30","Causal inference by using invariant prediction: identification and confidence intervals","verified",""
"pre.zip/luo22b.pdf","31","32","On causal and anticausal learning","verified",""
"pre.zip/luo22b.pdf","32","33","Gradcam: Visual explanations from deep networks via gradient-based localization","verified",""
"pre.zip/luo22b.pdf","33","34","Fedensemble: Improving generalization through model ensembling in federated learning","verified",""
